3, 2, 1953, 39, 48
3, 4, 1233, 41, 48
3, 2, 1269, 308, 39
3, 2, 38, 384, 39
3, 3, 255, 48, 491
3, 3, 38, 39, 805
3, 3, 41, 48, 681
3, 2, 408, 48, 89
3, 5, 1198, 39, 41
3, 4, 117, 39, 48
3, 2, 1342, 170, 39
3, 3, 178, 32, 39
3, 2, 123, 1327, 48
3, 2, 1463, 1464, 39
3, 3, 105, 39, 48
3, 2, 104, 39, 41
3, 3, 39, 41, 976
3, 2, 36, 39, 952
3, 2, 1154, 48, 809
3, 3, 255, 310, 48
3, 2, 341, 38, 41
3, 2, 170, 48, 915
3, 3, 38, 48, 824
3, 2, 2350, 310, 39
3, 2, 301, 39, 41
3, 3, 1154, 39, 797
3, 9, 310, 39, 41
3, 2, 2431, 39, 48
3, 2, 36, 41, 45
3, 2, 1000, 48, 89
3, 4, 1051, 39, 48
3, 2, 1124, 38, 39
3, 2, 1080, 1379, 41
3, 2, 48, 65, 89
3, 2, 1578, 39, 48
3, 2, 2812, 39, 871
3, 3, 38, 48, 591
3, 2, 37, 38, 89
3, 2, 1433, 38, 48
3, 2, 308, 319, 39
3, 2, 237, 256, 39
3, 2, 1198, 170, 38
3, 4, 39, 48, 952
3, 6, 38, 39, 55
3, 2, 1144, 48, 809
3, 2, 38, 39, 796
3, 2, 1031, 39, 48
3, 2, 39, 48, 767
3, 2, 1337, 41, 48
3, 4, 39, 48, 723
3, 2, 3108, 39, 48
3, 2, 39, 41, 854
3, 2, 365, 39, 41
3, 2, 1552, 38, 39
3, 4, 1659, 39, 48
3, 2, 39, 48, 814
3, 2, 117, 1249, 550
3, 3, 379, 39, 65
3, 2, 1327, 1552, 48
3, 2, 11, 48, 789
3, 8, 41, 48, 65
3, 2, 3005, 38, 39
3, 2, 36, 40, 44
3, 2, 41, 464, 48
3, 2, 310, 48, 522
3, 3, 1154, 41, 797
3, 2, 37, 41, 89
3, 2, 1463, 1464, 38
3, 2, 373, 39, 48
3, 15, 1327, 39, 41
3, 4, 271, 32, 39
3, 2, 237, 256, 48
3, 2, 2050, 39, 48
3, 2, 38, 48, 864
3, 2, 40, 41, 45
3, 2, 2160, 41, 48
3, 4, 32, 38, 664
3, 2, 39, 441, 801
3, 5, 32, 39, 664
3, 3, 38, 39, 42
3, 2, 117, 195, 48
3, 4, 39, 41, 681
3, 2, 1135, 1969, 48
3, 2, 312, 793, 797
3, 3, 345, 38, 41
3, 4, 32, 39, 855
3, 2, 1465, 39, 41
3, 2, 11, 39, 475
3, 2, 39, 48, 729
3, 2, 39, 41, 749
3, 2, 357, 39, 533
3, 5, 41, 48, 809
3, 2, 334, 38, 48
3, 2, 2080, 39, 41
3, 2, 1135, 340, 39
3, 2, 282, 32, 48
3, 2, 255, 38, 640
3, 3, 39, 48, 785
3, 2, 1552, 39, 48
3, 2, 2630, 39, 41
3, 2, 38, 449, 48
3, 2, 117, 195, 39
3, 2, 39, 48, 598
3, 2, 249, 48, 893
3, 5, 249, 41, 48
3, 2, 2351, 39, 48
3, 2, 1233, 2792, 39
3, 2, 1154, 41, 48
3, 4, 38, 41, 809
3, 2, 32, 38, 89
3, 3, 255, 39, 65
3, 4, 348, 39, 41
3, 3, 32, 475, 48
3, 2, 39, 48, 574
3, 2, 336, 39, 48
3, 2, 107, 39, 464
3, 3, 32, 48, 548
3, 2, 39, 41, 425
3, 2, 272, 39, 41
3, 2, 271, 38, 48
3, 4, 101, 38, 41
3, 2, 2263, 39, 41
3, 4, 38, 39, 548
3, 2, 36, 38, 40
3, 2, 259, 269, 48
3, 2, 1779, 39, 48
3, 2, 39, 48, 643
3, 2, 2673, 39, 970
3, 2, 38, 40, 41
3, 3, 170, 38, 976
3, 2, 340, 36, 41
3, 2, 123, 1343, 41
3, 2, 1214, 38, 41
3, 2, 48, 95, 96
3, 2, 334, 38, 740
3, 3, 1274, 39, 48
3, 2, 308, 309, 39
3, 3, 1239, 39, 48
3, 2, 39, 41, 94
3, 2, 357, 41, 533
3, 2, 340, 346, 38
3, 2, 237, 38, 48
3, 2, 39, 89, 968
3, 2, 2511, 39, 48
3, 2, 39, 48, 490
3, 2, 147, 37, 38
3, 2, 341, 37, 38
3, 2, 255, 37, 38
3, 2, 11, 41, 89
3, 2, 152, 41, 48
3, 2, 39, 441, 47
3, 3, 256, 39, 48
3, 5, 11, 39, 41
3, 2, 41, 48, 639
3, 2, 45, 48, 89
3, 2, 2489, 39, 48
3, 3, 161, 39, 41
3, 2, 283, 39, 48
3, 2, 1094, 39, 48
3, 2, 38, 41, 721
3, 4, 36, 38, 740
3, 2, 1349, 41, 48
3, 3, 1615, 39, 48
3, 2, 1379, 309, 39
3, 6, 334, 39, 48
3, 3, 1414, 39, 48
3, 2, 1327, 39, 664
3, 10, 32, 38, 41
3, 2, 438, 48, 550
3, 2, 1481, 310, 41
3, 2, 2353, 36, 39
3, 2, 183, 38, 39
3, 2, 2805, 38, 39
3, 3, 155, 38, 39
3, 2, 19, 39, 48
3, 2, 237, 32, 39
3, 2, 1342, 170, 38
3, 2, 310, 39, 79
3, 2, 32, 348, 39
3, 2, 312, 41, 797
3, 3, 1179, 32, 39
3, 3, 39, 48, 885
3, 2, 1004, 41, 48
3, 2, 365, 38, 89
3, 2, 152, 32, 48
3, 2, 1068, 186, 48
3, 2, 101, 255, 48
3, 2, 39, 809, 885
3, 2, 170, 225, 48
3, 2, 110, 38, 533
3, 7, 170, 41, 48
3, 3, 38, 48, 809
3, 2, 255, 41, 491
3, 2, 32, 39, 491
3, 2, 1233, 39, 604
3, 2, 250, 41, 48
3, 2, 41, 48, 693
3, 5, 1327, 38, 41
3, 2, 1327, 334, 66
3, 2, 38, 384, 89
3, 2, 36, 48, 740
3, 2, 2344, 38, 39
3, 2, 279, 32, 39
3, 3, 1239, 41, 48
3, 2, 2812, 48, 871
3, 2, 101, 522, 824
3, 2, 117, 39, 8
3, 2, 1154, 38, 809
3, 2, 348, 41, 48
3, 3, 150, 38, 39
3, 3, 39, 41, 824
3, 2, 38, 39, 793
3, 2, 1421, 39, 41
3, 2, 156, 170, 39
3, 2, 2187, 39, 48
3, 2, 1327, 39, 79
3, 2, 19, 39, 418
3, 2, 2515, 39, 41
3, 2, 357, 41, 89
3, 4, 1936, 39, 48
3, 3, 39, 48, 940
3, 6, 39, 41, 855
3, 2, 38, 41, 677
3, 2, 249, 38, 41
3, 2, 30, 39, 48
3, 2, 123, 237, 478
3, 2, 179, 38, 48
3, 2, 1153, 1385, 41
3, 2, 23, 39, 682
3, 2, 40, 41, 44
3, 2, 290, 39, 48
3, 4, 379, 39, 48
3, 2, 1146, 38, 41
3, 3, 379, 41, 65
3, 2, 310, 32, 41
3, 2, 357, 48, 533
3, 2, 38, 39, 915
3, 10, 38, 41, 89
3, 3, 41, 48, 855
3, 4, 41, 48, 570
3, 3, 1360, 39, 41
3, 2, 249, 278, 39
3, 3, 39, 48, 759
3, 2, 310, 36, 38
3, 4, 38, 39, 45
3, 2, 30, 41, 48
3, 2, 32, 41, 503
3, 2, 39, 441, 796
3, 2, 39, 48, 866
3, 2, 39, 48, 859
3, 2, 1433, 155, 41
3, 2, 1421, 41, 48
3, 2, 1153, 1384, 39
3, 2, 1318, 39, 48
3, 2, 255, 809, 896
3, 2, 36, 42, 45
3, 2, 39, 48, 915
3, 3, 381, 39, 48
3, 2, 41, 664, 855
3, 2, 1146, 39, 41
3, 2, 1327, 48, 740
3, 2, 368, 39, 41
3, 4, 41, 48, 956
3, 2, 255, 48, 640
3, 2, 39, 48, 599
3, 2, 1479, 32, 39
3, 2, 1233, 2792, 41
3, 2, 170, 271, 38
3, 2, 101, 48, 98
3, 2, 2352, 310, 48
3, 2, 357, 38, 533
3, 2, 1589, 41, 48
3, 2, 41, 413, 789
3, 2, 1655, 39, 48
3, 2, 39, 41, 47
3, 8, 37, 38, 41
3, 2, 1736, 41, 48
3, 2, 2263, 38, 41
3, 3, 1198, 41, 48
3, 7, 39, 41, 533
3, 2, 1153, 1154, 797
3, 2, 39, 48, 896
3, 2, 1384, 39, 41
3, 2, 2708, 38, 39
3, 2, 170, 39, 511
3, 2, 249, 255, 39
3, 2, 38, 561, 797
3, 2, 38, 39, 9
3, 2, 170, 38, 915
3, 2, 1130, 41, 48
3, 2, 48, 796, 797
3, 4, 39, 48, 793
3, 17, 36, 38, 41
3, 2, 1704, 2065, 39
3, 7, 371, 38, 39
3, 3, 39, 41, 433
3, 2, 32, 39, 740
3, 3, 32, 39, 89
3, 2, 41, 48, 489
3, 3, 161, 38, 41
3, 2, 38, 39, 587
3, 2, 110, 1146, 39
3, 3, 39, 41, 95
3, 2, 1317, 475, 48
3, 2, 170, 32, 41
3, 2, 107, 340, 39
3, 2, 156, 39, 41
3, 2, 170, 38, 979
3, 2, 181, 39, 48
3, 3, 1327, 39, 976
3, 4, 38, 41, 55
3, 2, 1679, 39, 48
3, 2, 1258, 39, 48
3, 2, 1316, 475, 49
3, 2, 310, 39, 65
3, 2, 48, 773, 774
3, 2, 1233, 604, 89
3, 2, 1264, 41, 48
3, 2, 39, 612, 65
3, 3, 289, 39, 48
3, 2, 258, 338, 365
3, 2, 170, 38, 589
3, 2, 1379, 309, 41
3, 3, 2164, 39, 41
3, 2, 39, 48, 993
3, 3, 271, 41, 48
3, 2, 136, 39, 48
3, 2, 38, 42, 45
3, 3, 310, 38, 39
3, 2, 1736, 249, 48
3, 2, 310, 521, 522
3, 2, 683, 684, 692
3, 2, 1630, 39, 48
3, 2, 2673, 39, 41
3, 4, 1433, 39, 48
3, 6, 38, 390, 41
3, 11, 1327, 38, 39
3, 2, 36, 38, 721
3, 2, 2164, 38, 39
3, 4, 161, 38, 39
3, 2, 38, 44, 45
3, 2, 1274, 41, 48
3, 2, 32, 48, 789
3, 5, 155, 48, 589
3, 3, 39, 41, 55
3, 2, 48, 797, 809
3, 3, 178, 32, 41
3, 3, 271, 39, 48
3, 2, 41, 48, 763
3, 4, 255, 310, 39
3, 2, 110, 1146, 41
3, 2, 2812, 39, 48
3, 2, 32, 48, 604
3, 4, 271, 32, 41
3, 2, 1327, 41, 89
3, 2, 179, 186, 48
3, 2, 1275, 39, 48
3, 2, 1080, 1380, 41
3, 2, 38, 41, 793
3, 2, 1479, 39, 48
3, 2, 41, 48, 783
3, 2, 40, 44, 45
3, 2, 32, 39, 926
3, 3, 39, 676, 952
3, 2, 32, 39, 550
3, 2, 1327, 170, 48
3, 2, 1269, 39, 41
3, 2, 1004, 612, 730
3, 2, 1155, 39, 41
3, 2, 38, 39, 479
3, 2, 156, 170, 38
3, 2, 48, 612, 76
3, 3, 156, 38, 39
3, 2, 39, 65, 89
3, 6, 38, 48, 533
3, 2, 38, 39, 978
3, 2, 1216, 39, 48
3, 2, 1327, 1552, 39
3, 2, 1154, 48, 797
3, 2, 39, 511, 79
3, 2, 1425, 38, 41
3, 3, 39, 48, 812
3, 3, 39, 48, 761
3, 3, 1327, 39, 89
3, 5, 281, 38, 39
3, 2, 255, 48, 896
3, 2, 1146, 38, 39
3, 2, 1153, 1384, 41
3, 2, 1470, 39, 48
3, 2, 38, 39, 956
3, 2, 41, 604, 89
3, 2, 38, 535, 89
3, 2, 1343, 255, 48
3, 2, 39, 48, 961
3, 2, 1300, 1301, 1303
3, 2, 441, 796, 797
3, 2, 39, 48, 805
3, 2, 41, 956, 958
3, 2, 48, 661, 674
3, 2, 1936, 255, 39
3, 2, 1190, 38, 39
3, 2, 36, 39, 976
3, 2, 1135, 32, 39
3, 2, 1746, 41, 48
3, 2, 178, 38, 48
3, 2, 310, 36, 39
3, 2, 1477, 39, 48
3, 2, 39, 533, 604
3, 2, 39, 522, 65
3, 2, 38, 39, 44
3, 2, 272, 38, 39
3, 2, 170, 38, 420
3, 3, 110, 41, 89
3, 2, 41, 809, 885
3, 2, 101, 39, 898
3, 2, 39, 48, 689
3, 2, 1479, 32, 41
3, 2, 1249, 475, 48
3, 3, 38, 48, 604
3, 3, 1433, 155, 39
3, 2, 38, 41, 941
3, 2, 41, 76, 833
3, 2, 170, 39, 723
3, 2, 39, 48, 51
3, 3, 1327, 48, 809
3, 2, 36, 42, 44
3, 2, 39, 41, 741
3, 2, 475, 48, 636
3, 2, 251, 39, 48
3, 2, 371, 38, 41
3, 2, 41, 48, 959
3, 6, 255, 38, 48
3, 3, 384, 41, 48
3, 3, 32, 48, 750
3, 2, 38, 41, 664
3, 2, 1436, 39, 48
3, 2, 1013, 1327, 39
3, 3, 39, 48, 561
3, 2, 38, 533, 89
3, 2, 38, 48, 739
3, 3, 38, 48, 740
3, 2, 32, 41, 511
3, 3, 48, 676, 952
3, 2, 286, 38, 95
3, 7, 286, 38, 48
3, 2, 38, 41, 903
3, 2, 1254, 39, 48
3, 2, 384, 48, 89
3, 2, 1327, 38, 643
3, 2, 370, 39, 41
3, 2, 23, 39, 48
3, 2, 1327, 38, 976
3, 2, 246, 39, 41
3, 2, 39, 396, 48
3, 2, 101, 170, 48
3, 2, 1987, 48, 809
3, 2, 312, 41, 48
3, 6, 37, 39, 41
3, 2, 1318, 38, 475
3, 8, 41, 48, 533
3, 7, 39, 41, 809
3, 4, 39, 41, 592
3, 3, 237, 41, 48
3, 2, 38, 561, 796
3, 2, 1274, 48, 976
3, 2, 1513, 39, 41
3, 16, 110, 39, 41
3, 2, 39, 48, 794
3, 2, 39, 48, 489
3, 2, 1327, 289, 39
3, 2, 38, 41, 885
3, 2, 117, 1327, 39
3, 2, 1746, 39, 41
3, 2, 1313, 39, 41
3, 2, 1138, 38, 41
3, 2, 110, 1146, 38
3, 3, 32, 39, 604
3, 2, 475, 48, 550
3, 2, 340, 36, 38
3, 2, 367, 41, 48
3, 2, 1393, 39, 48
3, 2, 36, 40, 45
3, 2, 39, 41, 81
3, 2, 2230, 2231, 32
3, 5, 110, 32, 48
3, 3, 1000, 39, 48
3, 4, 1327, 36, 38
3, 4, 1233, 38, 48
3, 2, 250, 39, 48
3, 2, 225, 271, 39
3, 3, 39, 49, 56
3, 3, 38, 41, 76
3, 2, 48, 550, 976
3, 2, 1903, 41, 48
3, 2, 1513, 41, 48
3, 5, 38, 39, 664
3, 3, 1173, 39, 48
3, 2, 338, 365, 48
3, 2, 1343, 41, 48
3, 2, 367, 368, 41
3, 2, 38, 42, 44
3, 2, 32, 39, 940
3, 2, 41, 48, 664
3, 2, 1, 39, 41
3, 2, 1327, 2635, 39
3, 2, 1479, 310, 39
3, 4, 384, 39, 41
3, 2, 183, 38, 48
3, 2, 220, 39, 677
3, 4, 1233, 38, 39
3, 2, 1080, 1380, 39
3, 2, 2430, 32, 39
3, 3, 255, 48, 570
3, 2, 266, 38, 39
3, 2, 1249, 39, 976
3, 2, 41, 48, 622
3, 2, 1536, 39, 48
3, 2, 48, 561, 796
3, 4, 225, 39, 41
3, 2, 2352, 41, 48
3, 2, 101, 255, 39
3, 2, 2673, 39, 763
3, 2, 371, 41, 48
3, 2, 39, 48, 887
3, 4, 39, 41, 76
3, 3, 11, 39, 664
3, 4, 32, 39, 475
3, 11, 101, 39, 48
3, 2, 1333, 155, 589
3, 3, 105, 38, 48
3, 5, 38, 39, 56
3, 5, 38, 41, 790
3, 2, 1379, 1380, 39
3, 4, 237, 39, 41
3, 2, 1290, 39, 41
3, 2, 197, 39, 48
3, 2, 1233, 2074, 851
3, 7, 179, 39, 48
3, 2, 48, 592, 89
3, 3, 1425, 39, 41
3, 2, 150, 38, 48
3, 4, 39, 41, 664
3, 3, 110, 39, 89
3, 2, 38, 48, 592
3, 2, 312, 39, 793
3, 2, 1315, 39, 48
3, 2, 264, 39, 41
3, 2, 101, 39, 604
3, 2, 374, 39, 41
3, 2, 101, 39, 95
3, 2, 39, 426, 48
3, 2, 1327, 39, 757
3, 2, 170, 178, 32
3, 2, 1585, 39, 48
3, 2, 346, 39, 41
3, 2, 2230, 2231, 41
3, 3, 208, 39, 41
3, 2, 1327, 1552, 38
3, 2, 11, 48, 664
3, 2, 1589, 39, 41
3, 4, 312, 39, 48
3, 2, 39, 48, 942
3, 2, 38, 39, 877
3, 4, 359, 39, 48
3, 2, 40, 41, 42
3, 2, 1280, 170, 38
3, 2, 186, 38, 48
3, 2, 1300, 1301, 1302
3, 2, 297, 41, 48
3, 2, 258, 39, 48
3, 2, 39, 438, 740
3, 2, 1004, 39, 41
3, 2, 441, 48, 809
3, 3, 123, 255, 48
3, 2, 39, 48, 61
3, 2, 38, 41, 79
3, 2, 1390, 39, 48
3, 2, 220, 39, 48
3, 2, 1986, 39, 48
3, 2, 1827, 41, 48
3, 2, 48, 664, 673
3, 2, 249, 255, 48
3, 2, 1779, 38, 48
3, 7, 38, 39, 47
3, 2, 39, 48, 864
3, 2, 41, 797, 809
3, 2, 179, 48, 824
3, 2, 101, 310, 48
3, 2, 39, 48, 713
3, 2, 1746, 1827, 39
3, 2, 39, 561, 796
3, 2, 1433, 41, 48
3, 2, 36, 39, 45
3, 2, 1082, 1233, 48
3, 9, 39, 48, 824
3, 2, 38, 41, 940
3, 2, 155, 48, 89
3, 3, 41, 48, 561
3, 3, 41, 48, 958
3, 4, 39, 48, 639
3, 2, 1000, 1327, 48
3, 2, 110, 1709, 38
3, 5, 101, 48, 89
3, 5, 371, 38, 48
3, 2, 39, 48, 560
3, 3, 2344, 39, 41
3, 2, 195, 41, 48
3, 2, 1090, 39, 48
3, 3, 39, 41, 464
3, 2, 1233, 39, 968
3, 2, 2811, 310, 39
3, 2, 1198, 38, 48
3, 2, 1629, 39, 48
3, 2, 271, 41, 855
3, 2, 279, 32, 48
3, 2, 1736, 249, 39
3, 2, 2469, 38, 39
3, 2, 365, 41, 48
3, 2, 110, 48, 533
3, 2, 37, 38, 43
3, 4, 200, 39, 48
3, 3, 110, 38, 89
3, 4, 32, 41, 855
3, 2, 1881, 39, 41
3, 25, 32, 39, 41
3, 3, 269, 41, 48
3, 2, 39, 41, 808
3, 3, 1233, 39, 533
3, 2, 1080, 1379, 309
3, 2, 39, 48, 807
3, 2, 38, 592, 89
3, 2, 2254, 39, 675
3, 2, 1479, 1481, 39
3, 2, 38, 40, 42
3, 2, 39, 48, 795
3, 2, 270, 38, 48
3, 2, 2017, 39, 48
3, 2, 1634, 39, 48
3, 2, 255, 39, 896
3, 2, 1138, 39, 41
3, 2, 1315, 41, 48
3, 3, 248, 38, 41
3, 5, 39, 41, 79
3, 2, 273, 39, 48
3, 2, 225, 38, 48
3, 3, 1327, 237, 39
3, 4, 340, 39, 41
3, 3, 39, 48, 495
3, 2, 195, 39, 809
3, 2, 2424, 39, 41
3, 2, 39, 41, 80
3, 4, 39, 41, 535
3, 2, 1004, 48, 49
3, 2, 38, 48, 723
3, 6, 39, 48, 677
3, 2, 1301, 1302, 39
3, 2, 270, 38, 39
3, 2, 1479, 39, 41
3, 2, 1236, 39, 48
3, 2, 117, 31, 48
3, 2, 1196, 39, 48
3, 2, 220, 48, 677
3, 2, 38, 41, 976
3, 106, 39, 41, 48
3, 3, 32, 38, 548
3, 2, 1930, 39, 48
3, 2, 38, 41, 535
3, 2, 1154, 797, 809
3, 3, 282, 39, 48
3, 2, 1327, 39, 643
3, 2, 1557, 38, 41
3, 2, 1484, 39, 41
3, 2, 368, 41, 48
3, 3, 38, 39, 723
3, 3, 371, 39, 48
3, 14, 170, 39, 48
3, 2, 1145, 39, 48
3, 2, 1060, 48, 967
3, 4, 334, 39, 740
3, 2, 38, 48, 504
3, 6, 249, 39, 41
3, 2, 1135, 259, 41
3, 2, 48, 561, 797
3, 4, 38, 48, 49
3, 2, 1327, 2344, 39
3, 3, 36, 38, 89
3, 2, 1280, 170, 39
3, 3, 1179, 39, 48
3, 2, 1474, 39, 41
3, 4, 38, 48, 65
3, 2, 41, 48, 485
3, 2, 1235, 39, 41
3, 2, 1424, 38, 48
3, 2, 36, 39, 42
3, 4, 147, 39, 48
3, 2, 352, 39, 48
3, 3, 1130, 39, 48
3, 4, 357, 38, 48
3, 2, 1313, 41, 48
3, 4, 117, 39, 976
3, 2, 352, 41, 48
3, 2, 1155, 38, 39
3, 2, 284, 39, 96
3, 7, 155, 39, 48
3, 2, 379, 38, 41
3, 2, 32, 39, 924
3, 2, 2490, 39, 41
3, 3, 1154, 39, 48
3, 4, 38, 39, 790
3, 2, 32, 39, 589
3, 2, 39, 48, 75
3, 2, 123, 237, 48
3, 2, 32, 340, 41
3, 2, 36, 41, 89
3, 2, 338, 48, 533
3, 4, 1481, 39, 41
3, 2, 36, 38, 450
3, 4, 357, 38, 39
3, 2, 39, 45, 89
3, 2, 32, 37, 38
3, 2, 48, 785, 89
3, 2, 39, 41, 522
3, 2, 32, 39, 441
3, 2, 1475, 1479, 39
3, 5, 41, 475, 48
3, 3, 39, 48, 763
3, 2, 179, 48, 830
3, 2, 43, 48, 550
3, 2, 1154, 38, 41
3, 2, 170, 37, 39
3, 2, 107, 39, 548
3, 2, 2626, 39, 851
3, 2, 39, 390, 877
3, 4, 39, 41, 958
3, 2, 2378, 32, 48
3, 2, 170, 39, 9
3, 2, 2420, 39, 48
3, 7, 123, 39, 48
3, 2, 39, 572, 89
3, 2, 38, 39, 60
3, 2, 39, 48, 857
3, 2, 338, 39, 65
3, 2, 1274, 48, 60
3, 3, 155, 39, 589
3, 2, 36, 41, 740
3, 2, 1188, 39, 48
3, 2, 123, 237, 39
3, 3, 117, 39, 550
3, 2, 39, 423, 48
3, 2, 117, 976, 982
3, 2, 41, 48, 76
3, 2, 170, 178, 48
3, 2, 39, 41, 685
3, 2, 39, 48, 970
3, 2, 38, 48, 640
3, 3, 39, 48, 694
3, 3, 312, 38, 39
3, 2, 39, 561, 797
3, 2, 39, 41, 721
3, 3, 39, 48, 714
3, 5, 195, 39, 48
3, 2, 38, 809, 89
3, 3, 281, 39, 48
3, 3, 38, 39, 504
3, 4, 39, 48, 789
3, 2, 1012, 39, 48
3, 2, 379, 48, 65
3, 2, 1024, 176, 65
3, 2, 38, 48, 793
3, 2, 41, 48, 81
3, 2, 106, 107, 39
3, 2, 209, 38, 41
3, 2, 259, 38, 48
3, 2, 123, 1327, 475
3, 2, 41, 522, 65
3, 2, 1339, 2529, 48
3, 3, 101, 170, 39
3, 3, 384, 39, 89
3, 2, 1704, 418, 640
3, 3, 170, 178, 39
3, 3, 41, 48, 548
3, 2, 39, 441, 561
3, 3, 1481, 32, 48
3, 2, 38, 41, 805
3, 2, 1327, 310, 48
3, 2, 156, 39, 48
3, 3, 39, 48, 796
3, 2, 101, 39, 809
3, 2, 464, 48, 65
3, 2, 1233, 357, 533
3, 2, 41, 477, 48
3, 6, 39, 48, 570
3, 2, 36, 38, 44
3, 2, 105, 1173, 41
3, 2, 170, 39, 589
3, 2, 38, 40, 45
3, 2, 1520, 39, 48
3, 2, 1249, 39, 475
3, 2, 255, 39, 479
3, 2, 237, 239, 39
3, 2, 255, 48, 78
